guide_id,vienna_mfe_energy_spacer,vienna_ensemble_energy_spacer,vienna_seed_mfe_spacer,vienna_seed_ensemble_spacer,vienna_mean_unpaired_spacer,vienna_mfe_energy_full,vienna_ensemble_energy_full,vienna_seed_mfe_full,vienna_seed_ensemble_full,vienna_mean_unpaired_full,vienna_unpaired_spacer_01,vienna_unpaired_full_01,vienna_unpaired_spacer_02,vienna_unpaired_full_02,vienna_unpaired_spacer_03,vienna_unpaired_full_03,vienna_unpaired_spacer_04,vienna_unpaired_full_04,vienna_unpaired_spacer_05,vienna_unpaired_full_05,vienna_unpaired_spacer_06,vienna_unpaired_full_06,vienna_unpaired_spacer_07,vienna_unpaired_full_07,vienna_unpaired_spacer_08,vienna_unpaired_full_08,vienna_unpaired_spacer_09,vienna_unpaired_full_09,vienna_unpaired_spacer_10,vienna_unpaired_full_10,vienna_unpaired_spacer_11,vienna_unpaired_full_11,vienna_unpaired_spacer_12,vienna_unpaired_full_12,vienna_unpaired_spacer_13,vienna_unpaired_full_13,vienna_unpaired_spacer_14,vienna_unpaired_full_14,vienna_unpaired_spacer_15,vienna_unpaired_full_15,vienna_unpaired_spacer_16,vienna_unpaired_full_16,vienna_unpaired_spacer_17,vienna_unpaired_full_17,vienna_unpaired_spacer_18,vienna_unpaired_full_18,vienna_unpaired_spacer_19,vienna_unpaired_full_19,vienna_unpaired_spacer_20,vienna_unpaired_full_20
Doench2016-2202,-2.3600,-2.7904,0.375000,0.473478,0.555789,-16.9400,-19.2281,0.750000,0.556042,0.568368,0.409592,0.749841,0.145734,0.637449,0.085147,0.312641,0.012843,0.016550,0.017861,0.010580,0.890147,0.381955,0.999702,0.458542,0.996878,0.860212,0.997729,0.866809,0.998188,0.969589,0.890090,0.929621,0.884034,0.725226,0.044728,0.216940,0.101393,0.444810,0.077734,0.607736,0.150400,0.636519,0.419310,0.748732,0.994525,0.956700,0.999813,0.704061,0.999923,0.132839
Doench2016-2203,0.0000,-0.7279,1.000000,0.745544,0.793478,-20.2000,-21.4878,0.250000,0.336788,0.306773,0.996457,0.913856,0.986751,0.081405,0.986009,0.064737,0.996602,0.058073,0.996458,0.064211,0.991089,0.074773,0.759188,0.009813,0.869479,0.015152,0.564804,0.035627,0.358453,0.708648,0.401457,0.706872,0.998470,0.707982,0.968694,0.041011,0.965211,0.110864,0.997964,0.144868,0.404919,0.381027,0.365339,0.944420,0.460242,0.904292,0.809642,0.115202,0.992341,0.052623
Doench2016-2204,-0.9600,-1.2840,0.625000,0.708265,0.762703,-20.4100,-22.1187,0.625000,0.594006,0.499958,0.978713,0.741560,0.984695,0.891766,0.999585,0.916262,0.992768,0.234546,0.815648,0.087846,0.816727,0.041260,0.988245,0.003714,0.324406,0.001476,0.323266,0.383989,0.379514,0.395657,0.998396,0.946757,0.985973,0.602283,0.988823,0.611008,0.999194,0.835875,0.997278,0.948668,0.383687,0.204036,0.148168,0.077437,0.149635,0.081393,0.999527,0.999172,0.999811,0.994458
Doench2016-2205,0.0000,-0.5310,1.000000,0.813726,0.843001,-19.6900,-22.4179,0.000000,0.150189,0.292932,0.927812,0.496439,0.939713,0.871904,0.997416,0.310257,0.997429,0.204846,0.996373,0.132612,0.555966,0.113515,0.493829,0.089674,0.532102,0.123046,0.993631,0.192982,0.989844,0.770901,0.967830,0.574213,0.958258,0.776734,0.976890,0.180293,0.966936,0.324944,0.989844,0.351507,0.515271,0.052599,0.524456,0.060169,0.611263,0.063781,0.930033,0.126416,0.995117,0.041804
Doench2016-2206,-3.7100,-4.1481,0.375000,0.412501,0.469467,-19.0200,-20.3142,0.250000,0.258906,0.427597,0.200465,0.884095,0.917775,0.862833,0.938053,0.880064,0.035754,0.630492,0.061125,0.200798,0.061176,0.116741,0.093054,0.126736,0.388236,0.219965,0.999133,0.418671,0.999139,0.907794,0.999399,0.906541,0.396024,0.325949,0.033258,0.133428,0.003583,0.131218,0.003034,0.562272,0.094782,0.752654,0.998487,0.149783,0.995387,0.146201,0.171871,0.054257,0.999606,0.141438
Doench2016-2207,0.0000,-0.0312,1.000000,0.983815,0.992141,-15.7200,-18.0042,0.250000,0.400574,0.669505,0.999746,0.999459,0.999651,0.994974,0.999588,0.860276,0.997522,0.856362,0.997366,0.757410,0.998954,0.742349,0.995587,0.785666,0.995109,0.778799,0.998495,0.873166,0.998017,0.879258,0.999129,0.863070,0.993131,0.794725,0.976839,0.248187,0.971916,0.140386,0.999529,0.200756,0.999598,0.311758,0.998924,0.907550,1.000000,0.418136,0.953193,0.812332,0.970523,0.165489
Doench2016-2208,-5.6300,-5.9600,0.500000,0.456683,0.565340,-25.7000,-26.7287,0.500000,0.500646,0.504913,0.992978,0.996651,0.639178,0.291693,0.009139,0.175734,0.000644,0.161511,0.000537,0.928682,0.014076,0.800312,0.999999,0.771217,0.999986,0.961014,0.997630,0.003346,0.999270,0.001034,0.999989,0.002096,0.999918,0.999803,0.999996,0.999588,0.999995,0.008588,0.999999,0.001057,0.012660,0.006145,0.000389,0.016812,0.000338,0.987755,0.007861,0.998310,0.632227,0.986912
Doench2016-2209,-2.9800,-3.0654,1.000000,0.970785,0.696306,-19.8100,-21.7779,0.875000,0.755918,0.512017,0.988132,0.866251,0.980816,0.154325,0.033105,0.035597,0.031091,0.033443,0.038540,0.616266,0.998344,0.679803,0.997711,0.993611,0.989223,0.708278,0.990764,0.045932,0.038112,0.007669,0.031551,0.014074,0.042457,0.037751,0.966115,0.344889,0.952200,0.826405,0.998881,0.906665,0.993738,0.918936,0.979116,0.917306,0.971169,0.716430,0.943182,0.704990,0.961879,0.711720
Doench2016-2210,0.0000,-0.4120,1.000000,0.879949,0.897029,-17.0500,-18.8646,0.500000,0.509958,0.667102,0.999930,0.997227,0.991820,0.831478,0.988244,0.783847,0.630684,0.784306,0.624162,0.781773,0.980462,0.939335,0.976899,0.827963,0.993340,0.840908,0.911875,0.677693,1.000000,0.742555,0.896295,0.591206,0.907269,0.464091,1.000000,0.711035,1.000000,0.751824,0.747973,0.160553,0.765359,0.181153,0.959170,0.200804,0.762575,0.905109,0.804556,0.932269,0.999957,0.236915
Doench2016-2211,-2.6900,-3.1770,0.375000,0.398720,0.511894,-20.3100,-22.3858,0.500000,0.273579,0.523879,0.976926,0.958664,0.975836,0.929719,0.975836,0.825464,0.158437,0.836943,0.032997,0.842928,0.031234,0.866821,0.046643,0.830187,0.181224,0.492913,0.716594,0.255250,0.976250,0.535308,0.976637,0.447243,0.999505,0.467506,0.735467,0.477605,0.182636,0.370818,0.049971,0.628299,0.030968,0.040530,0.032683,0.574152,0.160957,0.038325,0.997397,0.041981,0.999683,0.016926
Doench2016-2212,-3.8300,-3.9868,0.500000,0.504091,0.603202,-19.6900,-21.0379,0.625000,0.594476,0.675599,0.999961,0.964943,0.997335,0.959626,0.999986,0.965208,0.911372,0.931582,0.093379,0.923870,0.003117,0.933546,0.005777,0.944179,0.021798,0.925692,0.999178,0.916330,0.999890,0.180514,0.999795,0.053702,0.999720,0.056979,0.999239,0.143147,0.995596,0.859153,0.018737,0.269613,0.002255,0.061581,0.006603,0.747350,0.141786,0.833941,0.953925,0.977741,0.914587,0.863284
Doench2016-2213,0.0000,-0.7572,1.000000,0.746888,0.797031,-22.2800,-24.1047,0.250000,0.449952,0.386717,0.994590,0.502423,0.959972,0.296297,0.958165,0.298607,0.958808,0.075417,0.977995,0.038605,0.963142,0.113430,0.608111,0.524819,0.671459,0.186448,0.433198,0.191512,0.736812,0.879708,0.749573,0.473715,0.953687,0.553752,0.998336,0.202210,0.999746,0.511721,0.962656,0.965918,0.430942,0.416759,0.308452,0.102305,0.416403,0.130392,0.997456,0.992673,0.861113,0.277638
Doench2016-2214,0.0000,-0.4383,1.000000,0.848352,0.841661,-16.8400,-18.6960,0.625000,0.606481,0.490300,0.990182,0.983726,0.683789,0.629026,0.579171,0.552108,0.572136,0.468843,0.986355,0.640823,0.629579,0.137401,0.989128,0.123241,0.995701,0.386965,0.997195,0.386443,0.997583,0.252296,0.636139,0.210282,0.989448,0.183001,0.541485,0.075180,0.581022,0.853471,0.691439,0.905720,0.997678,0.751520,0.997518,0.861446,0.999732,0.919303,0.986302,0.308938,0.991639,0.176273
Doench2016-2215,-1.0400,-1.3342,0.500000,0.598272,0.675779,-18.1500,-20.3222,0.750000,0.665973,0.564979,0.999889,0.911538,0.996582,0.805977,0.247677,0.797120,0.124465,0.919544,0.127854,0.683629,0.999416,0.420295,0.262138,0.336727,0.999840,0.265504,0.998177,0.361593,0.986780,0.161227,0.988411,0.108743,0.998178,0.199904,0.925826,0.959900,0.985291,0.876693,0.922722,0.463164,0.265796,0.463974,0.991445,0.931555,0.229270,0.558410,0.222494,0.547841,0.243335,0.526247
Doench2016-2216,-2.0100,-2.3345,0.625000,0.613896,0.612677,-21.5700,-23.0015,0.625000,0.563273,0.477867,0.904650,0.932207,0.871088,0.958648,0.882869,0.957438,0.268705,0.004976,0.217487,0.001153,0.219635,0.003065,0.070651,0.041006,0.848688,0.976132,0.852159,0.999020,0.995846,0.168746,0.995337,0.007560,0.215250,0.001208,0.186807,0.008183,0.176519,0.008833,0.236411,0.176393,0.878017,0.867548,0.899699,0.780408,0.841056,0.761108,0.838634,0.928267,0.854022,0.975442
Doench2016-2217,0.0000,-0.2320,1.000000,0.901862,0.905036,-19.2300,-21.3738,0.375000,0.505369,0.349183,0.922544,0.977721,0.918010,0.317164,0.983887,0.082887,0.992550,0.011769,0.999650,0.002376,0.992725,0.007490,0.929265,0.133335,0.714895,0.209527,0.771517,0.665329,0.797627,0.051446,0.864298,0.066474,0.998849,0.415198,0.994347,0.355734,0.993106,0.084079,0.858929,0.043895,0.796186,0.104620,0.793485,0.457481,0.786732,0.999004,0.994868,0.999084,0.997245,0.999055
Doench2016-2218,0.0000,-0.8141,1.000000,0.577036,0.660772,-15.6300,-17.4110,1.000000,0.683310,0.615184,0.999696,0.915813,0.999357,0.508206,0.986844,0.505174,0.579260,0.458290,0.355770,0.467567,0.347854,0.449849,0.356826,0.451112,0.831340,0.806927,0.535442,0.572308,0.612182,0.482933,0.997539,0.610560,0.997038,0.608460,0.955293,0.616030,0.513569,0.495923,0.569195,0.753864,0.675257,0.947650,0.365865,0.737304,0.341341,0.658534,0.445240,0.711943,0.750531,0.545231
Doench2016-2219,-0.6800,-1.2842,0.625000,0.692108,0.751891,-18.6400,-20.1279,0.750000,0.680290,0.541031,0.940987,0.867041,0.911137,0.839956,0.921056,0.141269,0.819600,0.113582,0.931785,0.189605,0.919368,0.081073,0.486358,0.095886,0.241539,0.072577,0.366039,0.079191,0.971848,0.991779,0.994236,0.975805,0.997009,0.930533,0.964662,0.923792,0.935363,0.923583,0.913802,0.964401,0.809138,0.984199,0.822164,0.944594,0.222509,0.044175,0.257173,0.043129,0.612050,0.614446
Doench2016-2220,0.0000,-0.3140,1.000000,0.911071,0.925662,-20.3700,-22.1361,0.625000,0.650415,0.624295,0.987312,0.994067,0.981163,0.839115,0.999383,0.868166,0.998469,0.936795,0.995348,0.928447,0.996195,0.837813,0.999030,0.646003,0.981960,0.799184,0.736704,0.423481,0.694786,0.003017,0.861786,0.001090,0.992528,0.005405,0.997684,0.002978,0.994642,0.989008,0.997630,0.919413,0.754154,0.926171,0.888508,0.999291,0.797572,0.274819,0.861380,0.999861,0.997000,0.091782
Doench2016-2221,0.0000,-0.1210,1.000000,0.955035,0.959044,-20.5300,-22.3702,0.250000,0.269489,0.521834,0.962315,0.689495,0.940265,0.603868,0.935116,0.620313,0.986665,0.715418,0.993898,0.635232,0.893790,0.643599,0.958439,0.939582,0.976496,0.938490,0.973044,0.913689,0.960933,0.970296,0.967886,0.285872,0.991758,0.324909,0.992366,0.898553,0.996264,0.094492,0.891863,0.011954,0.959095,0.002723,0.977484,0.084426,0.918101,0.026642,0.934510,0.140432,0.970596,0.896690
Doench2016-2222,0.0000,-0.4662,1.000000,0.840780,0.834229,-15.6800,-17.8816,0.500000,0.512503,0.590638,0.950097,0.993626,0.936037,0.990913,0.653337,0.896620,0.594556,0.930916,0.589985,0.921346,0.986924,0.174666,0.631275,0.029395,0.986049,0.035090,0.995856,0.756264,0.997826,0.857907,0.997025,0.600983,0.639363,0.525002,0.951810,0.140367,0.519641,0.071361,0.555465,0.928679,0.704139,0.938069,0.998839,0.157319,0.998563,0.266601,0.999055,0.610290,0.998728,0.987341
Doench2016-2223,0.0000,-0.5304,1.000000,0.815542,0.853329,-19.2200,-20.5399,0.250000,0.293354,0.620211,0.999901,0.997954,0.991535,0.992912,0.984610,0.991470,0.984624,0.986974,0.824175,0.921796,0.824701,0.865850,0.851006,0.774986,0.978372,0.773165,0.914113,0.860790,0.679751,0.889976,0.732368,0.886802,0.777089,0.114704,0.988358,0.085252,0.996460,0.086113,1.000000,0.116399,0.996338,0.117220,0.973781,0.071855,0.664104,0.059147,0.440594,0.909504,0.464702,0.901343
Doench2016-2224,-0.2200,-0.7901,0.750000,0.810125,0.808898,-19.0000,-20.5734,0.500000,0.535409,0.448216,0.999419,0.996858,0.590355,0.967198,0.492928,0.169209,0.519526,0.091241,0.943919,0.091434,0.869288,0.930530,0.942344,0.988112,0.993303,0.298341,0.938953,0.064528,0.965544,0.038715,1.000000,0.032458,0.441386,0.012424,0.424449,0.012888,0.478051,0.178727,0.877990,0.994541,1.000000,0.980460,1.000000,0.975617,0.923187,0.974493,0.860423,0.162818,0.916899,0.003724
Doench2016-2225,-3.2000,-3.9246,0.375000,0.286608,0.428729,-20.6300,-22.5872,0.375000,0.330698,0.475709,0.704638,0.954286,0.427623,0.456669,0.077912,0.316881,0.011884,0.353614,0.003643,0.488427,0.005434,0.106636,0.061252,0.969500,0.996842,0.971624,0.999058,0.172989,0.998364,0.160178,0.997670,0.936875,0.997396,0.980915,0.056869,0.004416,0.006188,0.000449,0.005100,0.000614,0.014965,0.028454,0.078192,0.061076,0.432660,0.578979,0.701681,0.993114,0.997206,0.978484
Doench2016-2226,-0.9700,-1.3078,1.000000,0.959689,0.672875,-17.0300,-19.3833,0.375000,0.614212,0.506908,0.315449,0.691368,0.186302,0.625454,0.200558,0.596600,0.288254,0.287461,0.955517,0.659388,0.939071,0.436873,0.927562,0.640561,0.220971,0.452924,0.233796,0.185144,0.231764,0.075339,0.351744,0.386747,0.929001,0.186616,0.934033,0.103918,0.942761,0.856368,0.917502,0.528816,0.943585,0.539981,0.954813,0.879805,0.990182,0.532389,0.996721,0.985984,0.997915,0.486433
Doench2016-2227,-4.9500,-5.0109,0.625000,0.635968,0.695189,-21.0900,-23.0003,0.500000,0.390765,0.504929,0.975578,0.928429,0.935869,0.349690,0.962993,0.419735,0.963046,0.420718,0.999262,0.855246,0.998331,0.836312,0.972501,0.828312,0.978049,0.974854,0.999064,0.983728,0.012277,0.015518,0.009164,0.010049,0.009906,0.349861,0.999823,0.496206,0.998884,0.488803,0.999910,0.963688,0.991139,0.172995,0.028915,0.004772,0.028846,0.005767,0.040404,0.019772,0.999821,0.974118
Doench2016-2228,-2.6200,-3.0352,0.375000,0.336946,0.464121,-16.0900,-18.1283,0.250000,0.328997,0.448498,0.702684,0.494698,0.022847,0.054522,0.016754,0.052217,0.014753,0.085829,0.013424,0.064832,0.056899,0.107173,0.945768,0.920662,0.879437,0.866296,0.998008,0.938118,0.995266,0.922635,0.995334,0.920495,0.945673,0.910515,0.955980,0.943872,0.923325,0.913794,0.056824,0.108057,0.013588,0.052547,0.015069,0.085516,0.012354,0.063952,0.018288,0.060196,0.700137,0.404041
Doench2016-2229,0.0000,-0.5127,1.000000,0.838090,0.891387,-19.6600,-21.1845,0.500000,0.513147,0.572040,0.998796,0.963731,1.000000,0.960416,1.000000,0.564910,1.000000,0.500075,0.568128,0.509515,0.563950,0.831528,0.999860,0.996807,0.993190,0.027209,0.999928,0.022834,0.999273,0.029103,0.999953,0.997825,0.999943,0.931681,0.452017,0.093830,0.469526,0.039291,0.997852,0.005557,0.997277,0.016763,0.999520,0.986157,0.892368,0.979447,0.896226,0.993363,0.999934,0.990767
Doench2016-2230,-0.0400,-1.0161,0.375000,0.546827,0.629048,-17.3500,-19.5137,0.500000,0.398644,0.676167,0.583413,0.993823,0.500825,0.800773,0.293219,0.717245,0.245838,0.703855,0.284336,0.968973,0.807788,0.938538,0.655206,0.649252,0.983690,0.722498,0.988573,0.936934,0.977672,0.944982,0.979002,0.975870,0.906785,0.981450,0.819021,0.802475,0.910984,0.521581,0.282806,0.356166,0.237688,0.014123,0.239651,0.364209,0.307678,0.656780,0.581320,0.208943,0.995466,0.264877
Doench2016-2231,-3.9900,-4.0465,0.500000,0.505153,0.603906,-23.0400,-25.3785,0.500000,0.500444,0.355526,0.999417,0.526320,0.997430,0.431158,0.994119,0.943444,0.994523,0.939948,0.996193,0.190266,0.995660,0.064942,0.992866,0.006998,0.990136,0.000302,0.046969,0.000058,0.010301,0.000080,0.009106,0.001108,0.010173,0.002339,0.994689,0.999967,0.994766,0.999974,0.995930,0.999965,1.000000,0.999971,0.008464,0.002335,0.005298,0.001094,0.002409,0.000071,0.039671,0.000173
Doench2016-2232,-2.8400,-3.4755,0.500000,0.462282,0.569806,-19.5600,-21.7928,0.500000,0.433266,0.632528,0.999992,0.991045,0.999946,0.980850,0.999769,0.833097,0.196466,0.842136,0.010873,0.554004,0.009874,0.405323,0.138644,0.639517,0.877224,0.712017,0.471049,0.593948,0.994063,0.722995,0.999998,0.958149,0.999969,0.951350,0.990186,0.923146,0.973525,0.857051,0.731364,0.802003,0.774885,0.841214,0.009803,0.005634,0.008491,0.002332,0.014267,0.016817,0.195737,0.017934
Doench2016-2233,-3.7300,-3.7947,0.875000,0.878362,0.508275,-19.3400,-21.0063,0.625000,0.611909,0.286346,0.030391,0.070592,0.008323,0.032150,0.003882,0.001890,0.008234,0.002382,0.035660,0.007399,0.998482,0.279464,0.998506,0.186746,0.999867,0.183583,0.036852,0.010544,0.008414,0.007869,0.002890,0.007243,0.007106,0.041789,0.028664,0.823288,0.999961,0.987728,0.999863,0.985021,0.999642,0.871765,0.999705,0.881268,0.999380,0.066578,0.999748,0.144337,0.999936,0.135283
Doench2016-2234,-2.5000,-2.9176,0.375000,0.450906,0.560454,-17.8300,-20.0917,0.500000,0.595427,0.521397,0.999413,0.956559,0.998096,0.896955,0.993222,0.879084,0.992508,0.540732,0.986248,0.382857,0.150665,0.201073,0.086322,0.087844,0.995088,0.339421,0.014364,0.014477,0.013962,0.097362,0.372038,0.537984,0.999898,0.730182,0.999939,0.644975,0.999916,0.631621,0.371907,0.485503,0.013782,0.407999,0.012278,0.433266,0.982712,0.988997,0.072858,0.680441,0.153857,0.490612
Doench2016-2235,-0.7900,-1.0647,0.625000,0.696050,0.756160,-18.2700,-21.1311,0.250000,0.328345,0.495527,0.998263,0.984562,0.997131,0.897601,0.960400,0.888799,0.996395,0.902603,0.997948,0.815969,0.992417,0.456789,0.214034,0.341974,0.210010,0.544626,0.211727,0.489288,0.979575,0.701901,0.998101,0.215632,0.998800,0.044031,0.987138,0.260207,0.255415,0.808488,0.242829,0.834088,0.253288,0.013373,0.954649,0.009506,0.959621,0.013884,0.962702,0.162265,0.952760,0.524946
Doench2016-2236,0.0000,-0.0208,1.000000,0.995974,0.996477,-16.6700,-18.0526,1.000000,0.925475,0.699411,0.997053,0.922042,0.999624,0.832779,0.996788,0.808871,0.997541,0.948694,0.999470,0.986284,0.998944,0.986307,0.998929,0.097175,0.987577,0.019427,0.995066,0.020080,0.994636,0.020992,0.996127,0.086205,1.000000,0.855563,0.996220,0.864831,0.996061,0.964088,0.999783,0.917494,0.999064,0.911265,0.995281,0.910602,0.983954,0.968184,0.997779,0.929500,0.999649,0.937836
Doench2016-2237,0.0000,-0.5050,1.000000,0.854850,0.883737,-20.1200,-21.8229,0.500000,0.506068,0.546202,0.922792,0.781518,0.936997,0.858955,1.000000,0.870414,1.000000,0.488587,1.000000,0.487989,0.514054,0.485933,0.508042,0.837792,0.999868,0.997441,0.993975,0.024091,0.981087,0.019334,0.979162,0.025383,0.999958,0.998049,0.999946,0.930860,0.483132,0.094474,0.496628,0.040307,0.993390,0.002296,0.994182,0.013428,0.959982,0.985123,0.929853,0.984596,0.981688,0.997462
Doench2016-2238,0.0000,-0.0888,1.000000,0.970769,0.969740,-14.9900,-16.6476,0.625000,0.673165,0.651301,0.996196,0.967213,0.980959,0.960681,0.980951,0.944759,0.989582,0.756191,0.966917,0.765209,0.980587,0.773571,0.953378,0.314945,0.952148,0.278060,0.936837,0.284901,0.979729,0.371297,0.932703,0.362855,0.978668,0.861014,0.997075,0.524673,0.997718,0.498351,0.956268,0.460756,0.936176,0.791202,0.940864,0.853109,0.978944,0.830218,0.981126,0.756000,0.977983,0.671008
Doench2016-2239,-2.7200,-3.0082,0.375000,0.429308,0.543305,-21.1500,-22.5605,0.250000,0.269155,0.599263,0.999383,0.944343,0.998530,0.922362,0.998576,0.775277,0.998685,0.789455,0.999799,0.794336,0.999798,0.664199,0.346791,0.641145,0.048480,0.811804,0.009312,0.681363,0.013452,0.922879,0.019688,0.926153,0.999142,0.958690,0.999955,0.984703,0.998141,0.132554,0.998079,0.096021,0.018400,0.008429,0.011987,0.006430,0.010863,0.003333,0.049723,0.023368,0.347314,0.898405
Doench2016-2240,0.0000,-0.3319,1.000000,0.850224,0.879247,-21.1100,-23.3114,0.250000,0.305672,0.467965,0.972609,0.987432,0.974038,0.980935,0.981829,0.971084,0.977270,0.955865,0.705266,0.875511,0.666171,0.404584,0.659362,0.328833,0.935571,0.357554,0.949209,0.912804,0.991716,0.138655,0.980904,0.000567,0.989198,0.000099,0.961676,0.000438,0.968742,0.000095,0.947383,0.001276,0.666568,0.005308,0.650289,0.075465,0.644148,0.365452,0.966904,0.997416,0.996083,0.999927
Doench2016-2241,-4.0600,-4.4894,0.500000,0.513831,0.549147,-19.5600,-22.8638,0.375000,0.362261,0.322964,0.007326,0.985323,0.003952,0.043809,0.005212,0.011335,0.091703,0.007163,0.452368,0.014610,0.932309,0.017326,0.999697,0.007734,0.999661,0.020147,0.991993,0.990979,0.993066,0.151039,0.443846,0.323799,0.951150,0.987926,0.101315,0.086511,0.002560,0.001100,0.001750,0.001875,0.006163,0.006724,0.999739,0.344894,0.999867,0.842221,0.999283,0.694397,0.999973,0.920370
Doench2016-2242,-0.4800,-0.8705,0.625000,0.733106,0.781234,-22.5300,-23.8682,0.250000,0.264133,0.546893,0.976602,0.966118,0.971359,0.740435,0.998217,0.721346,0.355585,0.726969,0.336265,0.740519,0.335336,0.886430,0.983954,0.877672,0.917474,0.716807,0.955056,0.805948,0.995433,0.680029,0.998262,0.822254,0.936294,0.140263,0.935980,0.083999,0.325339,0.115502,0.356126,0.076840,0.324336,0.827052,0.975486,0.991460,0.967727,0.010660,0.980949,0.002907,0.998910,0.004647
Doench2016-2243,0.0000,-0.4242,1.000000,0.812389,0.838806,-23.9600,-25.1534,0.250000,0.303790,0.232102,0.718606,0.997683,0.662302,0.014955,0.722627,0.008891,0.908200,0.007376,0.997500,0.005103,0.795092,0.052151,0.835279,0.810281,0.801618,0.035716,0.965779,0.001545,0.958481,0.002211,0.941329,0.020096,0.970200,0.255712,0.952130,0.032577,0.978456,0.317536,0.853160,0.761934,0.603886,0.274384,0.608231,0.054052,0.678405,0.217445,0.865232,0.046581,0.959615,0.725808
Doench2016-2244,-1.1800,-1.5776,1.000000,0.850728,0.698610,-18.0100,-20.4424,0.500000,0.540616,0.335645,0.993820,0.090924,0.363598,0.032712,0.366667,0.031068,0.453828,0.049659,0.997011,0.100456,0.774886,0.043739,0.728606,0.071182,0.723949,0.053271,0.198291,0.035820,0.208884,0.046459,0.362901,0.925287,0.993939,0.907400,0.999569,0.898391,0.986390,0.864120,0.844740,0.893197,0.747390,0.850980,0.731323,0.314106,0.723752,0.123591,0.774120,0.164455,0.998539,0.216090
Doench2016-2245,-2.6900,-2.8814,0.375000,0.424011,0.455130,-21.6600,-23.3633,0.250000,0.311877,0.490549,0.153034,0.422704,0.144239,0.412548,0.188990,0.374757,0.022118,0.348104,0.014014,0.944563,0.041127,0.850841,0.997683,0.753740,0.996825,0.713902,0.996723,0.934586,0.997342,0.947981,0.999813,0.452999,0.158599,0.159241,0.136978,0.289557,0.143697,0.182792,0.069066,0.020471,0.026095,0.001166,0.028136,0.000196,0.999532,0.007026,0.991234,0.997428,0.997347,0.996381
Doench2016-2246,-0.6500,-1.3439,0.500000,0.588668,0.669927,-15.1700,-18.0293,0.375000,0.599616,0.560108,0.996007,0.869749,0.998660,0.831402,0.998465,0.822983,0.985389,0.843164,0.941617,0.406723,0.738809,0.304558,0.377925,0.230976,0.387771,0.239962,0.997890,0.697392,0.127008,0.038512,0.139796,0.188497,0.999863,0.931318,0.999195,0.884100,0.999029,0.809046,0.994023,0.904166,0.135349,0.345023,0.142374,0.342014,0.372939,0.539304,0.343268,0.506470,0.723170,0.466805
Doench2016-2247,-1.7800,-1.9788,0.500000,0.552099,0.640217,-20.7100,-22.4045,0.750000,0.449134,0.455716,0.999535,0.500045,0.992905,0.331294,0.991807,0.305663,0.994053,0.277278,0.994958,0.926013,0.999698,0.856476,0.999495,0.871514,0.992503,0.253879,0.248388,0.296685,0.047535,0.235935,0.057994,0.326684,0.068667,0.339779,0.998884,0.390755,0.999795,0.976834,0.991430,0.457615,0.990950,0.446168,0.061945,0.533429,0.058613,0.373877,0.058766,0.370265,0.256411,0.044131
Doench2016-2248,-0.1600,-0.8005,0.250000,0.537576,0.628902,-17.8200,-20.0936,0.250000,0.423410,0.581270,0.997178,0.689830,0.989825,0.563594,0.399134,0.568582,0.317280,0.770674,0.329682,0.952076,0.949785,0.947546,0.492172,0.935652,0.342665,0.759864,0.470927,0.489106,0.997486,0.569183,0.995895,0.560875,0.995407,0.431141,0.523079,0.827501,0.348159,0.108953,0.435192,0.164546,0.999082,0.009165,0.369757,0.065013,0.315419,0.660781,0.354769,0.671153,0.955152,0.880172
Doench2016-2249,-1.2200,-1.7635,1.000000,0.935505,0.629859,-22.4700,-24.6153,0.125000,0.223808,0.478130,0.712370,0.997626,0.276530,0.980149,0.206055,0.958266,0.174022,0.954297,0.180305,0.963209,0.901733,0.979725,0.915102,0.961378,0.999148,0.508090,0.201633,0.070950,0.185131,0.158936,0.212041,0.215347,0.149074,0.024171,0.581213,0.000448,0.972675,0.000824,0.985282,0.000444,0.996320,0.004997,0.998429,0.025615,0.975487,0.297743,0.983399,0.466935,0.991239,0.993455
Doench2016-2250,0.0000,-0.9947,1.000000,0.648949,0.687823,-16.0800,-18.7219,0.250000,0.376637,0.574292,0.779285,0.908004,0.709823,0.766601,0.682872,0.770375,0.815487,0.822740,0.702949,0.470262,0.504231,0.587319,0.789881,0.601319,0.554483,0.694179,0.566002,0.512736,0.770062,0.800371,0.987569,0.758986,0.702225,0.779847,0.518069,0.695850,0.337022,0.201560,0.265090,0.255799,0.541317,0.294306,0.995686,0.277560,0.699499,0.246238,0.928264,0.976224,0.906646,0.065557
Doench2016-2251,0.0000,-0.3065,1.000000,0.945494,0.872131,-16.1300,-18.9788,0.875000,0.615699,0.519146,0.973625,0.850846,0.789673,0.885882,0.775217,0.714543,0.718394,0.438739,0.667802,0.397056,0.937773,0.229863,0.941014,0.167337,0.951467,0.232007,0.775795,0.214121,0.769701,0.234322,0.778058,0.813489,0.800142,0.279113,0.927068,0.575978,0.936688,0.476842,0.963988,0.624598,0.972627,0.861992,0.927883,0.794932,0.930108,0.565268,0.949260,0.756689,0.956333,0.269297
